Time,Spring_0:a_end,Spring_0:b_end,Ball0:x,Ball1:x
22.31000,5.94986,6.76514,5.84986,6.86514
22.32000,5.94940,6.77060,5.84940,6.87060
22.33000,5.94893,6.77607,5.84893,6.87607
22.34000,5.94845,6.78155,5.84845,6.88155
22.35000,5.94797,6.78703,5.84797,6.88703
22.36000,5.94748,6.79252,5.84748,6.89252
22.37000,5.94698,6.79802,5.84698,6.89802
22.38000,5.94647,6.80353,5.84647,6.90353
22.39000,5.94596,6.80904,5.84596,6.90904
22.40000,5.94543,6.81457,5.84543,6.91457
22.41000,5.94491,6.82009,5.84491,6.92009
22.42000,5.94437,6.82563,5.84437,6.92563
22.43000,5.94383,6.83117,5.84383,6.93117
22.44000,5.94329,6.83671,5.84329,6.93671
22.45000,5.94273,6.84227,5.84273,6.94227
22.46000,5.94218,6.84782,5.84218,6.94782
22.47000,5.94162,6.85338,5.84162,6.95338
22.48000,5.94105,6.85895,5.84105,6.95895
22.49000,5.94048,6.86452,5.84048,6.96452
22.50000,5.93991,6.87009,5.83991,6.97009
22.51000,5.93933,6.87567,5.83933,6.97567
22.52000,5.93875,6.88125,5.83875,6.98125
22.53000,5.93817,6.88683,5.83817,6.98683
22.54000,5.93758,6.89242,5.83758,6.99242
22.55000,5.93700,6.89800,5.83700,6.99800
22.56000,5.93641,6.90359,5.83641,7.00359
22.57000,5.93582,6.90918,5.83582,7.00918
22.58000,5.93522,6.91478,5.83522,7.01478
22.59000,5.93463,6.92037,5.83463,7.02037
22.60000,5.93404,6.92596,5.83404,7.02596
22.61000,5.93344,6.93156,5.83344,7.03156
22.62000,5.93285,6.93715,5.83285,7.03715
22.63000,5.93225,6.94275,5.83225,7.04275
22.64000,5.93166,6.94834,5.83166,7.04834
22.65000,5.93106,6.95394,5.83106,7.05394
22.66000,5.93047,6.95953,5.83047,7.05953
22.67000,5.92988,6.96512,5.82988,7.06512
22.68000,5.92929,6.97071,5.82929,7.07071
22.69000,5.92870,6.97630,5.82870,7.07630
22.70000,5.92812,6.98188,5.82812,7.08188
22.71000,5.92754,6.98746,5.82754,7.08746
22.72000,5.92696,6.99304,5.82696,7.09304
22.73000,5.92638,6.99862,5.82638,7.09862
22.74000,5.92581,7.00419,5.82581,7.10419
22.75000,5.92524,7.00976,5.82524,7.10976
22.76000,5.92468,7.01532,5.82468,7.11532
22.77000,5.92412,7.02088,5.82412,7.12088
22.78000,5.92357,7.02643,5.82357,7.12643
22.79000,5.92302,7.03198,5.82302,7.13198
22.80000,5.92247,7.03753,5.82247,7.13753
22.81000,5.92193,7.04307,5.82193,7.14307
22.82000,5.92140,7.04860,5.82140,7.14860
22.83000,5.92088,7.05412,5.82088,7.15412
22.84000,5.92036,7.05964,5.82036,7.15964
22.85000,5.91985,7.06515,5.81985,7.16515
22.86000,5.91934,7.07066,5.81934,7.17066
22.87000,5.91884,7.07616,5.81884,7.17616
22.88000,5.91835,7.08165,5.81835,7.18165
22.89000,5.91787,7.08713,5.81787,7.18713
22.90000,5.91740,7.09260,5.81740,7.19260
22.91000,5.91694,7.09806,5.81694,7.19806
22.92000,5.91648,7.10352,5.81648,7.20352
22.93000,5.91603,7.10897,5.81603,7.20897
22.94000,5.91560,7.11440,5.81560,7.21440
22.95000,5.91517,7.11983,5.81517,7.21983
22.96000,5.91476,7.12524,5.81476,7.22524
22.97000,5.91435,7.13065,5.81435,7.23065
22.98000,5.91396,7.13604,5.81396,7.23604
22.99000,5.91357,7.14143,5.81357,7.24143
23.00000,5.91320,7.14680,5.81320,7.24680
23.01000,5.91284,7.15216,5.81284,7.25216
23.02000,5.91249,7.15751,5.81249,7.25751
23.03000,5.91216,7.16284,5.81216,7.26284
23.04000,5.91183,7.16817,5.81183,7.26817
23.05000,5.91152,7.17348,5.81152,7.27348
23.06000,5.91122,7.17878,5.81122,7.27878
23.07000,5.91094,7.18406,5.81094,7.28406
23.08000,5.91067,7.18933,5.81067,7.28933
23.09000,5.91041,7.19459,5.81041,7.29459
23.10000,5.91017,7.19983,5.81017,7.29983
23.11000,5.90994,7.20506,5.80994,7.30506
23.12000,5.90973,7.21027,5.80973,7.31027
23.13000,5.90953,7.21547,5.80953,7.31547
23.14000,5.90935,7.22065,5.80935,7.32065
23.15000,5.90918,7.22582,5.80918,7.32582
23.16000,5.90903,7.23097,5.80903,7.33097
23.17000,5.90889,7.23611,5.80889,7.33611
23.18000,5.90877,7.24123,5.80877,7.34123
23.19000,5.90867,7.24633,5.80867,7.34633
23.20000,5.90858,7.25142,5.80858,7.35142
23.21000,5.90852,7.25648,5.80852,7.35648
23.22000,5.90846,7.26154,5.80846,7.36154
23.23000,5.90843,7.26657,5.80843,7.36657
23.24000,5.90841,7.27159,5.80841,7.37159
23.25000,5.90842,7.27658,5.80842,7.37658
23.26000,5.90844,7.28156,5.80844,7.38156
23.27000,5.90848,7.28652,5.80848,7.38652
23.28000,5.90854,7.29146,5.80854,7.39146
23.29000,5.90861,7.29639,5.80861,7.39639
23.30000,5.90871,7.30129,5.80871,7.40129
23.31000,5.90883,7.30617,5.80883,7.40617
23.32000,5.90896,7.31104,5.80896,7.41104
23.33000,5.90912,7.31588,5.80912,7.41588
23.34000,5.90930,7.32070,5.80930,7.42070
23.35000,5.90949,7.32551,5.80949,7.42551
23.36000,5.90971,7.33029,5.80971,7.43029
23.37000,5.90995,7.33505,5.80995,7.43505
23.38000,5.91021,7.33979,5.81021,7.43979
23.39000,5.91050,7.34450,5.81050,7.44450
23.40000,5.91080,7.34920,5.81080,7.44920
23.41000,5.91112,7.35388,5.81112,7.45388
23.42000,5.91147,7.35853,5.81147,7.45853
23.43000,5.91184,7.36316,5.81184,7.46316
23.44000,5.91223,7.36777,5.81223,7.46777
23.45000,5.91265,7.37235,5.81265,7.47235
23.46000,5.91309,7.37691,5.81309,7.47691
23.47000,5.91355,7.38145,5.81355,7.48145
23.48000,5.91404,7.38596,5.81404,7.48596
23.49000,5.91454,7.39046,5.81454,7.49046
23.50000,5.91508,7.39492,5.81508,7.49492
23.51000,5.91563,7.39937,5.81563,7.49937
23.52000,5.91621,7.40379,5.81621,7.50379
23.53000,5.91682,7.40818,5.81682,7.50818
23.54000,5.91745,7.41255,5.81745,7.51255
23.55000,5.91810,7.41690,5.81810,7.51690
23.56000,5.91878,7.42122,5.81878,7.52122
23.57000,5.91949,7.42551,5.81949,7.52551
23.58000,5.92022,7.42978,5.82022,7.52978
23.59000,5.92097,7.43403,5.82097,7.53403
23.60000,5.92175,7.43825,5.82175,7.53825
23.61000,5.92256,7.44244,5.82256,7.54244
23.62000,5.92339,7.44661,5.82339,7.54661
23.63000,5.92425,7.45075,5.82425,7.55075
23.64000,5.92513,7.45487,5.82513,7.55487
23.65000,5.92605,7.45895,5.82605,7.55895
23.66000,5.92698,7.46302,5.82698,7.56302
23.67000,5.92795,7.46705,5.82795,7.56705
23.68000,5.92894,7.47106,5.82894,7.57106
23.69000,5.92996,7.47504,5.82996,7.57504
23.70000,5.93101,7.47899,5.83101,7.57899
23.71000,5.93208,7.48292,5.83208,7.58292
23.72000,5.93318,7.48682,5.83318,7.58682
23.73000,5.93431,7.49069,5.83431,7.59069
23.74000,5.93547,7.49453,5.83547,7.59453
23.75000,5.93665,7.49835,5.83665,7.59835
23.76000,5.93786,7.50214,5.83786,7.60214
23.77000,5.93910,7.50590,5.83910,7.60590
23.78000,5.94037,7.50963,5.84037,7.60963
23.79000,5.94167,7.51333,5.84167,7.61333
23.80000,5.94300,7.51700,5.84300,7.61700
23.81000,5.94435,7.52065,5.84435,7.62065
23.82000,5.94574,7.52426,5.84574,7.62426
23.83000,5.94715,7.52785,5.84715,7.62785
23.84000,5.94859,7.53141,5.84859,7.63141
23.85000,5.95006,7.53494,5.85006,7.63494
23.86000,5.95156,7.53844,5.85156,7.63844
23.87000,5.95309,7.54191,5.85309,7.64191
23.88000,5.95465,7.54535,5.85465,7.64535
23.89000,5.95624,7.54876,5.85624,7.64876
23.90000,5.95786,7.55214,5.85786,7.65214
23.91000,5.95951,7.55549,5.85951,7.65549
23.92000,5.96118,7.55882,5.86118,7.65882
23.93000,5.96289,7.56211,5.86289,7.66211
23.94000,5.96463,7.56537,5.86463,7.66537
23.95000,5.96640,7.56860,5.86640,7.66860
23.96000,5.96819,7.57181,5.86819,7.67181
23.97000,5.97002,7.57498,5.87002,7.67498
23.98000,5.97188,7.57812,5.87188,7.67812
23.99000,5.97377,7.58123,5.87377,7.68123
24.00000,5.97569,7.58431,5.87569,7.68431
24.01000,5.97764,7.58736,5.87764,7.68736
24.02000,5.97962,7.59038,5.87962,7.69038
24.03000,5.98163,7.59337,5.88163,7.69337
24.04000,5.98367,7.59633,5.88367,7.69633
24.05000,5.98574,7.59926,5.88574,7.69926
24.06000,5.98784,7.60216,5.88784,7.70216
24.07000,5.98997,7.60503,5.88997,7.70503
24.08000,5.99214,7.60786,5.89214,7.70786
24.09000,5.99433,7.61067,5.89433,7.71067
24.10000,5.99656,7.61344,5.89656,7.71344
24.11000,5.99881,7.61619,5.89881,7.71619
24.12000,6.00110,7.61890,5.90110,7.71890
24.13000,6.00342,7.62158,5.90342,7.72158
24.14000,6.00577,7.62423,5.90577,7.72423
24.15000,6.00814,7.62686,5.90814,7.72686
24.16000,6.01056,7.62944,5.91056,7.72944
24.17000,6.01300,7.63200,5.91300,7.73200
24.18000,6.01547,7.63453,5.91547,7.73453
24.19000,6.01797,7.63703,5.91797,7.73703
24.20000,6.02051,7.63949,5.92051,7.73949
24.21000,6.02307,7.64193,5.92307,7.74193
24.22000,6.02567,7.64433,5.92567,7.74433
24.23000,6.02830,7.64670,5.92830,7.74670
24.24000,6.03095,7.64905,5.93095,7.74905
24.25000,6.03364,7.65136,5.93364,7.75136
24.26000,6.03636,7.65364,5.93636,7.75364
24.27000,6.03911,7.65589,5.93911,7.75589
24.28000,6.04190,7.65810,5.94190,7.75810
24.29000,6.04471,7.66029,5.94471,7.76029
24.30000,6.04755,7.66245,5.94755,7.76245
24.31000,6.05042,7.66458,5.95042,7.76458
24.32000,6.05333,7.66667,5.95333,7.76667
24.33000,6.05626,7.66874,5.95626,7.76874
24.34000,6.05923,7.67077,5.95923,7.77077
24.35000,6.06223,7.67277,5.96223,7.77277
24.36000,6.06525,7.67475,5.96525,7.77475
24.37000,6.06831,7.67669,5.96831,7.77669
24.38000,6.07140,7.67860,5.97140,7.77860
24.39000,6.07452,7.68048,5.97452,7.78048
24.40000,6.07767,7.68233,5.97767,7.78233
24.41000,6.08085,7.68415,5.98085,7.78415
24.42000,6.08405,7.68595,5.98405,7.78595
24.43000,6.08729,7.68771,5.98729,7.78771
24.44000,6.09056,7.68944,5.99056,7.78944
24.45000,6.09386,7.69114,5.99386,7.79114
24.46000,6.09719,7.69281,5.99719,7.79281
24.47000,6.10055,7.69445,6.00055,7.79445
24.48000,6.10394,7.69606,6.00394,7.79606
24.49000,6.10736,7.69764,6.00736,7.79764
24.50000,6.11080,7.69920,6.01080,7.79920
24.51000,6.11428,7.70072,6.01428,7.80072
24.52000,6.11779,7.70221,6.01779,7.80221
24.53000,6.12132,7.70368,6.02132,7.80368
24.54000,6.12489,7.70511,6.02489,7.80511
24.55000,6.12848,7.70652,6.02848,7.80652
24.56000,6.13210,7.70790,6.03210,7.80790
24.57000,6.13575,7.70925,6.03575,7.80925
24.58000,6.13943,7.71057,6.03943,7.81057
24.59000,6.14314,7.71186,6.04314,7.81186
24.60000,6.14688,7.71312,6.04688,7.81312
24.61000,6.15065,7.71435,6.05065,7.81435
24.62000,6.15444,7.71556,6.05444,7.81556
24.63000,6.15826,7.71674,6.05826,7.81674
24.64000,6.16211,7.71789,6.06211,7.81789
24.65000,6.16599,7.71901,6.06599,7.81901
24.66000,6.16989,7.72011,6.06989,7.82011
24.67000,6.17383,7.72117,6.07383,7.82117
24.68000,6.17778,7.72222,6.07778,7.82222
24.69000,6.18177,7.72323,6.08177,7.82323
24.70000,6.18579,7.72421,6.08579,7.82421
24.71000,6.18983,7.72517,6.08983,7.82517
24.72000,6.19390,7.72610,6.09390,7.82610
24.73000,6.19799,7.72701,6.09799,7.82701
24.74000,6.20211,7.72789,6.10211,7.82789
24.75000,6.20626,7.72874,6.10626,7.82874
24.76000,6.21043,7.72957,6.11043,7.82957
24.77000,6.21463,7.73037,6.11463,7.83037
24.78000,6.21886,7.73114,6.11886,7.83114
24.79000,6.22311,7.73189,6.12311,7.83189
24.80000,6.22738,7.73262,6.12738,7.83262
24.81000,6.23168,7.73332,6.13168,7.83332
24.82000,6.23601,7.73399,6.13601,7.83399
24.83000,6.24036,7.73464,6.14036,7.83464
24.84000,6.24474,7.73526,6.14474,7.83526
24.85000,6.24914,7.73586,6.14914,7.83586
24.86000,6.25356,7.73644,6.15356,7.83644
24.87000,6.25801,7.73699,6.15801,7.83699
24.88000,6.26249,7.73751,6.16249,7.83751
24.89000,6.26698,7.73802,6.16698,7.83802
24.90000,6.27150,7.73850,6.17150,7.83850
24.91000,6.27605,7.73895,6.17605,7.83895
24.92000,6.28061,7.73939,6.18061,7.83939
24.93000,6.28520,7.73980,6.18520,7.83980
24.94000,6.28982,7.74018,6.18982,7.84018
24.95000,6.29445,7.74055,6.19445,7.84055
24.96000,6.29911,7.74089,6.19911,7.84089
24.97000,6.30379,7.74121,6.20379,7.84121
24.98000,6.30849,7.74151,6.20849,7.84151
24.99000,6.31321,7.74179,6.21321,7.84179
25.00000,6.31796,7.74204,6.21796,7.84204
