Time,Spring_0:a_end,Spring_0:b_end,FixedHook0:x,Ball0:x,Ball1:x
0.46500,0.05000,1.48577,0.00000,1.58577,1.90236
0.46600,0.05000,1.48566,0.00000,1.58566,1.90277
0.46700,0.05000,1.48555,0.00000,1.58555,1.90319
0.46800,0.05000,1.48544,0.00000,1.58544,1.90360
0.46900,0.05000,1.48533,0.00000,1.58533,1.90401
0.47000,0.05000,1.48521,0.00000,1.58521,1.90443
0.47100,0.05000,1.48510,0.00000,1.58510,1.90484
0.47200,0.05000,1.48499,0.00000,1.58499,1.90525
0.47300,0.05000,1.48488,0.00000,1.58488,1.90566
0.47400,0.05000,1.48476,0.00000,1.58476,1.90608
0.47500,0.05000,1.48465,0.00000,1.58465,1.90649
0.47600,0.05000,1.48453,0.00000,1.58453,1.90690
0.47700,0.05000,1.48442,0.00000,1.58442,1.90731
0.47800,0.05000,1.48430,0.00000,1.58430,1.90773
0.47900,0.05000,1.48419,0.00000,1.58419,1.90814
0.48000,0.05000,1.48407,0.00000,1.58407,1.90855
0.48100,0.05000,1.48396,0.00000,1.58396,1.90897
0.48200,0.05000,1.48384,0.00000,1.58384,1.90938
0.48300,0.05000,1.48372,0.00000,1.58372,1.90979
0.48400,0.05000,1.48360,0.00000,1.58360,1.91020
0.48500,0.05000,1.48348,0.00000,1.58348,1.91062
0.48600,0.05000,1.48337,0.00000,1.58337,1.91103
0.48700,0.05000,1.48325,0.00000,1.58325,1.91144
0.48800,0.05000,1.48313,0.00000,1.58313,1.91185
0.48900,0.05000,1.48301,0.00000,1.58301,1.91227
0.49000,0.05000,1.48289,0.00000,1.58289,1.91268
0.49100,0.05000,1.48277,0.00000,1.58277,1.91309
0.49200,0.05000,1.48264,0.00000,1.58264,1.91351
0.49300,0.05000,1.48252,0.00000,1.58252,1.91392
0.49400,0.05000,1.48240,0.00000,1.58240,1.91433
0.49500,0.05000,1.48228,0.00000,1.58228,1.91474
0.49600,0.05000,1.48215,0.00000,1.58215,1.91516
0.49700,0.05000,1.48203,0.00000,1.58203,1.91557
0.49800,0.05000,1.48191,0.00000,1.58191,1.91598
0.49900,0.05000,1.48178,0.00000,1.58178,1.91639
0.50000,0.05000,1.48166,0.00000,1.58166,1.91681
0.50100,0.05000,1.48153,0.00000,1.58153,1.91722
0.50200,0.05000,1.48141,0.00000,1.58141,1.91763
0.50300,0.05000,1.48128,0.00000,1.58128,1.91805
0.50400,0.05000,1.48115,0.00000,1.58115,1.91846
0.50500,0.05000,1.48103,0.00000,1.58103,1.91887
0.50600,0.05000,1.48090,0.00000,1.58090,1.91928
0.50700,0.05000,1.48077,0.00000,1.58077,1.91970
0.50800,0.05000,1.48064,0.00000,1.58064,1.92011
0.50900,0.05000,1.48051,0.00000,1.58051,1.92052
0.51000,0.05000,1.48039,0.00000,1.58039,1.92094
0.51100,0.05000,1.48026,0.00000,1.58026,1.92135
0.51200,0.05000,1.48013,0.00000,1.58013,1.92176
0.51300,0.05000,1.48000,0.00000,1.58000,1.92217
0.51400,0.05000,1.47986,0.00000,1.57986,1.92259
0.51500,0.05000,1.47973,0.00000,1.57973,1.92300
0.51600,0.05000,1.47960,0.00000,1.57960,1.92341
0.51700,0.05000,1.47947,0.00000,1.57947,1.92382
0.51800,0.05000,1.47934,0.00000,1.57934,1.92424
0.51900,0.05000,1.47920,0.00000,1.57920,1.92465
0.52000,0.05000,1.47907,0.00000,1.57907,1.92506
0.52100,0.05000,1.47894,0.00000,1.57894,1.92548
0.52200,0.05000,1.47880,0.00000,1.57880,1.92589
0.52300,0.05000,1.47867,0.00000,1.57867,1.92630
0.52400,0.05000,1.47853,0.00000,1.57853,1.92671
0.52500,0.05000,1.47840,0.00000,1.57840,1.92713
0.52600,0.05000,1.47826,0.00000,1.57826,1.92754
0.52700,0.05000,1.47812,0.00000,1.57812,1.92795
0.52800,0.05000,1.47799,0.00000,1.57799,1.92836
0.52900,0.05000,1.47785,0.00000,1.57785,1.92878
0.53000,0.05000,1.47771,0.00000,1.57771,1.92919
0.53100,0.05000,1.47757,0.00000,1.57757,1.92960
0.53200,0.05000,1.47744,0.00000,1.57744,1.93002
0.53300,0.05000,1.47730,0.00000,1.57730,1.93043
0.53400,0.05000,1.47716,0.00000,1.57716,1.93084
0.53500,0.05000,1.47702,0.00000,1.57702,1.93125
0.53600,0.05000,1.47688,0.00000,1.57688,1.93167
0.53700,0.05000,1.47674,0.00000,1.57674,1.93208
0.53800,0.05000,1.47660,0.00000,1.57660,1.93249
0.53900,0.05000,1.47645,0.00000,1.57645,1.93290
0.54000,0.05000,1.47631,0.00000,1.57631,1.93332
0.54100,0.05000,1.47617,0.00000,1.57617,1.93373
0.54200,0.05000,1.47603,0.00000,1.57603,1.93414
0.54300,0.05000,1.47588,0.00000,1.57588,1.93456
0.54400,0.05000,1.47574,0.00000,1.57574,1.93497
0.54500,0.05000,1.47560,0.00000,1.57560,1.93538
0.54600,0.05000,1.47545,0.00000,1.57545,1.93579
0.54700,0.05000,1.47531,0.00000,1.57531,1.93621
0.54800,0.05000,1.47516,0.00000,1.57516,1.93662
0.54900,0.05000,1.47501,0.00000,1.57501,1.93703
0.55000,0.05000,1.47487,0.00000,1.57487,1.93744
0.55100,0.05000,1.47472,0.00000,1.57472,1.93786
0.55200,0.05000,1.47457,0.00000,1.57457,1.93827
0.55300,0.05000,1.47443,0.00000,1.57443,1.93868
0.55400,0.05000,1.47428,0.00000,1.57428,1.93910
0.55500,0.05000,1.47413,0.00000,1.57413,1.93951
0.55600,0.05000,1.47398,0.00000,1.57398,1.93992
0.55700,0.05000,1.47383,0.00000,1.57383,1.94033
0.55800,0.05000,1.47368,0.00000,1.57368,1.94075
0.55900,0.05000,1.47353,0.00000,1.57353,1.94116
0.56000,0.05000,1.47338,0.00000,1.57338,1.94157
0.56100,0.05000,1.47323,0.00000,1.57323,1.94199
0.56200,0.05000,1.47308,0.00000,1.57308,1.94240
0.56300,0.05000,1.47293,0.00000,1.57293,1.94281
0.56400,0.05000,1.47278,0.00000,1.57278,1.94322
0.56500,0.05000,1.47262,0.00000,1.57262,1.94364
0.56600,0.05000,1.47247,0.00000,1.57247,1.94405
0.56700,0.05000,1.47232,0.00000,1.57232,1.94446
0.56800,0.05000,1.47216,0.00000,1.57216,1.94487
0.56900,0.05000,1.47201,0.00000,1.57201,1.94529
0.57000,0.05000,1.47185,0.00000,1.57185,1.94570
0.57100,0.05000,1.47170,0.00000,1.57170,1.94611
0.57200,0.05000,1.47154,0.00000,1.57154,1.94653
0.57300,0.05000,1.47139,0.00000,1.57139,1.94694
0.57400,0.05000,1.47123,0.00000,1.57123,1.94735
0.57500,0.05000,1.47107,0.00000,1.57107,1.94776
0.57600,0.05000,1.47092,0.00000,1.57092,1.94818
0.57700,0.05000,1.47076,0.00000,1.57076,1.94859
0.57800,0.05000,1.47060,0.00000,1.57060,1.94900
0.57900,0.05000,1.47044,0.00000,1.57044,1.94941
0.58000,0.05000,1.47028,0.00000,1.57028,1.94983
0.58100,0.05000,1.47012,0.00000,1.57012,1.95024
0.58200,0.05000,1.46996,0.00000,1.56996,1.95065
0.58300,0.05000,1.46980,0.00000,1.56980,1.95107
0.58400,0.05000,1.46964,0.00000,1.56964,1.95148
0.58500,0.05000,1.46948,0.00000,1.56948,1.95189
0.58600,0.05000,1.46932,0.00000,1.56932,1.95230
0.58700,0.05000,1.46916,0.00000,1.56916,1.95272
0.58800,0.05000,1.46900,0.00000,1.56900,1.95313
0.58900,0.05000,1.46883,0.00000,1.56883,1.95354
0.59000,0.05000,1.46867,0.00000,1.56867,1.95395
0.59100,0.05000,1.46851,0.00000,1.56851,1.95437
0.59200,0.05000,1.46834,0.00000,1.56834,1.95478
0.59300,0.05000,1.46818,0.00000,1.56818,1.95519
0.59400,0.05000,1.46801,0.00000,1.56801,1.95561
0.59500,0.05000,1.46785,0.00000,1.56785,1.95602
0.59600,0.05000,1.46768,0.00000,1.56768,1.95643
0.59700,0.05000,1.46752,0.00000,1.56752,1.95684
0.59800,0.05000,1.46735,0.00000,1.56735,1.95726
0.59900,0.05000,1.46718,0.00000,1.56718,1.95767
0.60000,0.05000,1.46702,0.00000,1.56702,1.95808
0.60100,0.05000,1.46685,0.00000,1.56685,1.95850
0.60200,0.05000,1.46668,0.00000,1.56668,1.95891
0.60300,0.05000,1.46651,0.00000,1.56651,1.95932
0.60400,0.05000,1.46634,0.00000,1.56634,1.95973
0.60500,0.05000,1.46617,0.00000,1.56617,1.96015
0.60600,0.05000,1.46600,0.00000,1.56600,1.96056
0.60700,0.05000,1.46583,0.00000,1.56583,1.96097
0.60800,0.05000,1.46566,0.00000,1.56566,1.96138
0.60900,0.05000,1.46549,0.00000,1.56549,1.96180
0.61000,0.05000,1.46532,0.00000,1.56532,1.96221
0.61100,0.05000,1.46515,0.00000,1.56515,1.96262
0.61200,0.05000,1.46498,0.00000,1.56498,1.96304
0.61300,0.05000,1.46480,0.00000,1.56480,1.96345
0.61400,0.05000,1.46463,0.00000,1.56463,1.96386
0.61500,0.05000,1.46446,0.00000,1.56446,1.96427
0.61600,0.05000,1.46428,0.00000,1.56428,1.96469
0.61700,0.05000,1.46411,0.00000,1.56411,1.96510
0.61800,0.05000,1.46393,0.00000,1.56393,1.96551
0.61900,0.05000,1.46376,0.00000,1.56376,1.96592
0.62000,0.05000,1.46358,0.00000,1.56358,1.96634
0.62100,0.05000,1.46341,0.00000,1.56341,1.96675
0.62200,0.05000,1.46323,0.00000,1.56323,1.96716
0.62300,0.05000,1.46305,0.00000,1.56305,1.96758
0.62400,0.05000,1.46288,0.00000,1.56288,1.96799
0.62500,0.05000,1.46270,0.00000,1.56270,1.96840
0.62600,0.05000,1.46252,0.00000,1.56252,1.96881
0.62700,0.05000,1.46234,0.00000,1.56234,1.96923
0.62800,0.05000,1.46216,0.00000,1.56216,1.96964
0.62900,0.05000,1.46198,0.00000,1.56198,1.97005
0.63000,0.05000,1.46180,0.00000,1.56180,1.97046
0.63100,0.05000,1.46162,0.00000,1.56162,1.97088
0.63200,0.05000,1.46144,0.00000,1.56144,1.97129
0.63300,0.05000,1.46126,0.00000,1.56126,1.97170
0.63400,0.05000,1.46108,0.00000,1.56108,1.97212
0.63500,0.05000,1.46090,0.00000,1.56090,1.97253
0.63600,0.05000,1.46072,0.00000,1.56072,1.97294
0.63700,0.05000,1.46053,0.00000,1.56053,1.97335
0.63800,0.05000,1.46035,0.00000,1.56035,1.97377
0.63900,0.05000,1.46017,0.00000,1.56017,1.97418
0.64000,0.05000,1.45998,0.00000,1.55998,1.97459
0.64100,0.05000,1.45980,0.00000,1.55980,1.97501
0.64200,0.05000,1.45962,0.00000,1.55962,1.97542
0.64300,0.05000,1.45943,0.00000,1.55943,1.97583
0.64400,0.05000,1.45924,0.00000,1.55924,1.97624
0.64500,0.05000,1.45906,0.00000,1.55906,1.97666
0.64600,0.05000,1.45887,0.00000,1.55887,1.97707
0.64700,0.05000,1.45869,0.00000,1.55869,1.97748
0.64800,0.05000,1.45850,0.00000,1.55850,1.97789
0.64900,0.05000,1.45831,0.00000,1.55831,1.97831
0.65000,0.05000,1.45812,0.00000,1.55812,1.97872
0.65100,0.05000,1.45793,0.00000,1.55793,1.97913
0.65200,0.05000,1.45775,0.00000,1.55775,1.97955
0.65300,0.05000,1.45756,0.00000,1.55756,1.97996
0.65400,0.05000,1.45737,0.00000,1.55737,1.98037
0.65500,0.05000,1.45718,0.00000,1.55718,1.98078
0.65600,0.05000,1.45699,0.00000,1.55699,1.98120
0.65700,0.05000,1.45680,0.00000,1.55680,1.98161
0.65800,0.05000,1.45660,0.00000,1.55660,1.98202
0.65900,0.05000,1.45641,0.00000,1.55641,1.98243
0.66000,0.05000,1.45622,0.00000,1.55622,1.98285
0.66100,0.05000,1.45603,0.00000,1.55603,1.98326
0.66200,0.05000,1.45584,0.00000,1.55584,1.98367
0.66300,0.05000,1.45564,0.00000,1.55564,1.98409
0.66400,0.05000,1.45545,0.00000,1.55545,1.98450
0.66500,0.05000,1.45525,0.00000,1.55525,1.98491
0.66600,0.05000,1.45506,0.00000,1.55506,1.98532
0.66700,0.05000,1.45487,0.00000,1.55487,1.98574
0.66800,0.05000,1.45467,0.00000,1.55467,1.98615
0.66900,0.05000,1.45447,0.00000,1.55447,1.98656
0.67000,0.05000,1.45428,0.00000,1.55428,1.98697
0.67100,0.05000,1.45408,0.00000,1.55408,1.98739
0.67200,0.05000,1.45389,0.00000,1.55389,1.98780
0.67300,0.05000,1.45369,0.00000,1.55369,1.98821
0.67400,0.05000,1.45349,0.00000,1.55349,1.98863
0.67500,0.05000,1.45329,0.00000,1.55329,1.98904
0.67600,0.05000,1.45309,0.00000,1.55309,1.98945
0.67700,0.05000,1.45289,0.00000,1.55289,1.98986
0.67800,0.05000,1.45270,0.00000,1.55270,1.99028
0.67900,0.05000,1.45250,0.00000,1.55250,1.99069
0.68000,0.05000,1.45230,0.00000,1.55230,1.99110
0.68100,0.05000,1.45210,0.00000,1.55210,1.99151
0.68200,0.05000,1.45189,0.00000,1.55189,1.99193
0.68300,0.05000,1.45169,0.00000,1.55169,1.99234
0.68400,0.05000,1.45149,0.00000,1.55149,1.99275
0.68500,0.05000,1.45129,0.00000,1.55129,1.99317
0.68600,0.05000,1.45109,0.00000,1.55109,1.99358
0.68700,0.05000,1.45088,0.00000,1.55088,1.99399
0.68800,0.05000,1.45068,0.00000,1.55068,1.99440
0.68900,0.05000,1.45048,0.00000,1.55048,1.99482
0.69000,0.05000,1.45027,0.00000,1.55027,1.99523
0.69100,0.05000,1.45007,0.00000,1.55007,1.99564
0.69200,0.05000,1.44986,0.00000,1.54986,1.99606
0.69300,0.05000,1.44966,0.00000,1.54966,1.99647
0.69400,0.05000,1.44945,0.00000,1.54945,1.99688
0.69500,0.05000,1.44925,0.00000,1.54925,1.99729
0.69600,0.05000,1.44904,0.00000,1.54904,1.99771
0.69700,0.05000,1.44883,0.00000,1.54883,1.99812
0.69800,0.05000,1.44863,0.00000,1.54863,1.99853
0.69900,0.05000,1.44842,0.00000,1.54842,1.99894
0.70000,0.05000,1.44821,0.00000,1.54821,1.99936
0.70100,0.05000,1.44800,0.00000,1.54800,1.99977
0.70200,0.05000,1.44779,0.00000,1.54779,2.00018
0.70300,0.05000,1.44758,0.00000,1.54758,2.00060
0.70400,0.05000,1.44737,0.00000,1.54737,2.00101
0.70500,0.05000,1.44716,0.00000,1.54716,2.00142
0.70600,0.05000,1.44695,0.00000,1.54695,2.00183
0.70700,0.05000,1.44674,0.00000,1.54674,2.00225
0.70800,0.05000,1.44653,0.00000,1.54653,2.00266
0.70900,0.05000,1.44632,0.00000,1.54632,2.00307
0.71000,0.05000,1.44611,0.00000,1.54611,2.00348
0.71100,0.05000,1.44589,0.00000,1.54589,2.00390
0.71200,0.05000,1.44568,0.00000,1.54568,2.00431
0.71300,0.05000,1.44547,0.00000,1.54547,2.00472
0.71400,0.05000,1.44525,0.00000,1.54525,2.00514
0.71500,0.05000,1.44504,0.00000,1.54504,2.00555
0.71600,0.05000,1.44483,0.00000,1.54483,2.00596
0.71700,0.05000,1.44461,0.00000,1.54461,2.00637
0.71800,0.05000,1.44440,0.00000,1.54440,2.00679
0.71900,0.05000,1.44418,0.00000,1.54418,2.00720
0.72000,0.05000,1.44396,0.00000,1.54396,2.00761
0.72100,0.05000,1.44375,0.00000,1.54375,2.00802
0.72200,0.05000,1.44353,0.00000,1.54353,2.00844
0.72300,0.05000,1.44331,0.00000,1.54331,2.00885
0.72400,0.05000,1.44310,0.00000,1.54310,2.00926
0.72500,0.05000,1.44288,0.00000,1.54288,2.00968
0.72600,0.05000,1.44266,0.00000,1.54266,2.01009
0.72700,0.05000,1.44244,0.00000,1.54244,2.01050
0.72800,0.05000,1.44222,0.00000,1.54222,2.01091
0.72900,0.05000,1.44200,0.00000,1.54200,2.01133
0.73000,0.05000,1.44178,0.00000,1.54178,2.01174
0.73100,0.05000,1.44156,0.00000,1.54156,2.01215
0.73200,0.05000,1.44134,0.00000,1.54134,2.01257
0.73300,0.05000,1.44112,0.00000,1.54112,2.01298
0.73400,0.05000,1.44090,0.00000,1.54090,2.01339
0.73500,0.05000,1.44068,0.00000,1.54068,2.01380
0.73600,0.05000,1.44045,0.00000,1.54045,2.01422
0.73700,0.05000,1.44023,0.00000,1.54023,2.01463
0.73800,0.05000,1.44001,0.00000,1.54001,2.01504
0.73900,0.05000,1.43978,0.00000,1.53978,2.01545
0.74000,0.05000,1.43956,0.00000,1.53956,2.01587
0.74100,0.05000,1.43934,0.00000,1.53934,2.01628
0.74200,0.05000,1.43911,0.00000,1.53911,2.01669
0.74300,0.05000,1.43889,0.00000,1.53889,2.01711
0.74400,0.05000,1.43866,0.00000,1.53866,2.01752
0.74500,0.05000,1.43844,0.00000,1.53844,2.01793
0.74600,0.05000,1.43821,0.00000,1.53821,2.01834
0.74700,0.05000,1.43798,0.00000,1.53798,2.01876
0.74800,0.05000,1.43776,0.00000,1.53776,2.01917
0.74900,0.05000,1.43753,0.00000,1.53753,2.01958
0.75000,0.05000,1.43730,0.00000,1.53730,2.01999
0.75100,0.05000,1.43707,0.00000,1.53707,2.02041
0.75200,0.05000,1.43684,0.00000,1.53684,2.02082
0.75300,0.05000,1.43661,0.00000,1.53661,2.02123
0.75400,0.05000,1.43639,0.00000,1.53639,2.02165
0.75500,0.05000,1.43616,0.00000,1.53616,2.02206
0.75600,0.05000,1.43593,0.00000,1.53593,2.02247
0.75700,0.05000,1.43569,0.00000,1.53569,2.02288
0.75800,0.05000,1.43546,0.00000,1.53546,2.02330
0.75900,0.05000,1.43523,0.00000,1.53523,2.02371
0.76000,0.05000,1.43500,0.00000,1.53500,2.02412
0.76100,0.05000,1.43477,0.00000,1.53477,2.02453
0.76200,0.05000,1.43454,0.00000,1.53454,2.02495
0.76300,0.05000,1.43430,0.00000,1.53430,2.02536
0.76400,0.05000,1.43407,0.00000,1.53407,2.02577
0.76500,0.05000,1.43384,0.00000,1.53384,2.02619
0.76600,0.05000,1.43360,0.00000,1.53360,2.02660
0.76700,0.05000,1.43337,0.00000,1.53337,2.02701
0.76800,0.05000,1.43313,0.00000,1.53313,2.02742
0.76900,0.05000,1.43290,0.00000,1.53290,2.02784
0.77000,0.05000,1.43266,0.00000,1.53266,2.02825
0.77100,0.05000,1.43243,0.00000,1.53243,2.02866
0.77200,0.05000,1.43219,0.00000,1.53219,2.02907
0.77300,0.05000,1.43196,0.00000,1.53196,2.02949
0.77400,0.05000,1.43172,0.00000,1.53172,2.02990
0.77500,0.05000,1.43148,0.00000,1.53148,2.03031
0.77600,0.05000,1.43124,0.00000,1.53124,2.03073
0.77700,0.05000,1.43100,0.00000,1.53100,2.03114
0.77800,0.05000,1.43077,0.00000,1.53077,2.03155
0.77900,0.05000,1.43053,0.00000,1.53053,2.03196
0.78000,0.05000,1.43029,0.00000,1.53029,2.03238
0.78100,0.05000,1.43005,0.00000,1.53005,2.03279
0.78200,0.05000,1.42981,0.00000,1.52981,2.03320
0.78300,0.05000,1.42957,0.00000,1.52957,2.03362
0.78400,0.05000,1.42933,0.00000,1.52933,2.03403
0.78500,0.05000,1.42909,0.00000,1.52909,2.03444
0.78600,0.05000,1.42884,0.00000,1.52884,2.03485
0.78700,0.05000,1.42860,0.00000,1.52860,2.03527
0.78800,0.05000,1.42836,0.00000,1.52836,2.03568
0.78900,0.05000,1.42812,0.00000,1.52812,2.03609
0.79000,0.05000,1.42787,0.00000,1.52787,2.03650
0.79100,0.05000,1.42763,0.00000,1.52763,2.03692
0.79200,0.05000,1.42739,0.00000,1.52739,2.03733
0.79300,0.05000,1.42714,0.00000,1.52714,2.03774
0.79400,0.05000,1.42690,0.00000,1.52690,2.03816
0.79500,0.05000,1.42665,0.00000,1.52665,2.03857
0.79600,0.05000,1.42641,0.00000,1.52641,2.03898
0.79700,0.05000,1.42616,0.00000,1.52616,2.03939
0.79800,0.05000,1.42592,0.00000,1.52592,2.03981
0.79900,0.05000,1.42567,0.00000,1.52567,2.04022
0.80000,0.05000,1.42542,0.00000,1.52542,2.04063
0.80100,0.05000,1.42518,0.00000,1.52518,2.04104
0.80200,0.05000,1.42493,0.00000,1.52493,2.04146
0.80300,0.05000,1.42468,0.00000,1.52468,2.04187
0.80400,0.05000,1.42443,0.00000,1.52443,2.04228
0.80500,0.05000,1.42418,0.00000,1.52418,2.04270
0.80600,0.05000,1.42393,0.00000,1.52393,2.04311
0.80700,0.05000,1.42368,0.00000,1.52368,2.04352
0.80800,0.05000,1.42343,0.00000,1.52343,2.04393
0.80900,0.05000,1.42318,0.00000,1.52318,2.04435
0.81000,0.05000,1.42293,0.00000,1.52293,2.04476
0.81100,0.05000,1.42268,0.00000,1.52268,2.04517
0.81200,0.05000,1.42243,0.00000,1.52243,2.04558
0.81300,0.05000,1.42218,0.00000,1.52218,2.04600
0.81400,0.05000,1.42193,0.00000,1.52193,2.04641
0.81500,0.05000,1.42168,0.00000,1.52168,2.04682
0.81600,0.05000,1.42142,0.00000,1.52142,2.04724
0.81700,0.05000,1.42117,0.00000,1.52117,2.04765
0.81800,0.05000,1.42092,0.00000,1.52092,2.04806
0.81900,0.05000,1.42066,0.00000,1.52066,2.04847
0.82000,0.05000,1.42041,0.00000,1.52041,2.04889
0.82100,0.05000,1.42015,0.00000,1.52015,2.04930
0.82200,0.05000,1.41990,0.00000,1.51990,2.04971
0.82300,0.05000,1.41964,0.00000,1.51964,2.05013
0.82400,0.05000,1.41939,0.00000,1.51939,2.05054
0.82500,0.05000,1.41913,0.00000,1.51913,2.05095
0.82600,0.05000,1.41887,0.00000,1.51887,2.05136
0.82700,0.05000,1.41862,0.00000,1.51862,2.05178
0.82800,0.05000,1.41836,0.00000,1.51836,2.05219
0.82900,0.05000,1.41810,0.00000,1.51810,2.05260
0.83000,0.05000,1.41784,0.00000,1.51784,2.05301
0.83100,0.05000,1.41759,0.00000,1.51759,2.05343
0.83200,0.05000,1.41733,0.00000,1.51733,2.05384
0.83300,0.05000,1.41707,0.00000,1.51707,2.05425
0.83400,0.05000,1.41681,0.00000,1.51681,2.05467
0.83500,0.05000,1.41655,0.00000,1.51655,2.05508
0.83600,0.05000,1.41629,0.00000,1.51629,2.05549
0.83700,0.05000,1.41603,0.00000,1.51603,2.05590
0.83800,0.05000,1.41577,0.00000,1.51577,2.05632
0.83900,0.05000,1.41551,0.00000,1.51551,2.05673
0.84000,0.05000,1.41524,0.00000,1.51524,2.05714
0.84100,0.05000,1.41498,0.00000,1.51498,2.05755
0.84200,0.05000,1.41472,0.00000,1.51472,2.05797
0.84300,0.05000,1.41446,0.00000,1.51446,2.05838
0.84400,0.05000,1.41419,0.00000,1.51419,2.05879
0.84500,0.05000,1.41393,0.00000,1.51393,2.05921
0.84600,0.05000,1.41367,0.00000,1.51367,2.05962
0.84700,0.05000,1.41340,0.00000,1.51340,2.06003
0.84800,0.05000,1.41314,0.00000,1.51314,2.06044
0.84900,0.05000,1.41287,0.00000,1.51287,2.06086
0.85000,0.05000,1.41261,0.00000,1.51261,2.06127
0.85100,0.05000,1.41234,0.00000,1.51234,2.06168
0.85200,0.05000,1.41208,0.00000,1.51208,2.06209
0.85300,0.05000,1.41181,0.00000,1.51181,2.06251
0.85400,0.05000,1.41154,0.00000,1.51154,2.06292
0.85500,0.05000,1.41128,0.00000,1.51128,2.06333
0.85600,0.05000,1.41101,0.00000,1.51101,2.06375
0.85700,0.05000,1.41074,0.00000,1.51074,2.06416
0.85800,0.05000,1.41047,0.00000,1.51047,2.06457
0.85900,0.05000,1.41020,0.00000,1.51020,2.06498
0.86000,0.05000,1.40993,0.00000,1.50993,2.06540
0.86100,0.05000,1.40967,0.00000,1.50967,2.06581
0.86200,0.05000,1.40940,0.00000,1.50940,2.06622
0.86300,0.05000,1.40913,0.00000,1.50913,2.06663
0.86400,0.05000,1.40886,0.00000,1.50886,2.06705
0.86500,0.05000,1.40858,0.00000,1.50858,2.06746
0.86600,0.05000,1.40831,0.00000,1.50831,2.06787
0.86700,0.05000,1.40804,0.00000,1.50804,2.06829
0.86800,0.05000,1.40777,0.00000,1.50777,2.06870
0.86900,0.05000,1.40750,0.00000,1.50750,2.06911
0.87000,0.05000,1.40723,0.00000,1.50723,2.06952
0.87100,0.05000,1.40695,0.00000,1.50695,2.06994
0.87200,0.05000,1.40668,0.00000,1.50668,2.07035
0.87300,0.05000,1.40641,0.00000,1.50641,2.07076
0.87400,0.05000,1.40613,0.00000,1.50613,2.07118
0.87500,0.05000,1.40586,0.00000,1.50586,2.07159
0.87600,0.05000,1.40558,0.00000,1.50558,2.07200
0.87700,0.05000,1.40531,0.00000,1.50531,2.07241
0.87800,0.05000,1.40503,0.00000,1.50503,2.07283
0.87900,0.05000,1.40476,0.00000,1.50476,2.07324
0.88000,0.05000,1.40448,0.00000,1.50448,2.07365
0.88100,0.05000,1.40420,0.00000,1.50420,2.07406
0.88200,0.05000,1.40393,0.00000,1.50393,2.07448
0.88300,0.05000,1.40365,0.00000,1.50365,2.07489
0.88400,0.05000,1.40337,0.00000,1.50337,2.07530
0.88500,0.05000,1.40310,0.00000,1.50310,2.07572
0.88600,0.05000,1.40282,0.00000,1.50282,2.07613
0.88700,0.05000,1.40254,0.00000,1.50254,2.07654
0.88800,0.05000,1.40226,0.00000,1.50226,2.07695
0.88900,0.05000,1.40198,0.00000,1.50198,2.07737
0.89000,0.05000,1.40170,0.00000,1.50170,2.07778
0.89100,0.05000,1.40142,0.00000,1.50142,2.07819
0.89200,0.05000,1.40114,0.00000,1.50114,2.07860
0.89300,0.05000,1.40086,0.00000,1.50086,2.07902
0.89400,0.05000,1.40058,0.00000,1.50058,2.07943
0.89500,0.05000,1.40030,0.00000,1.50030,2.07984
0.89600,0.05000,1.40002,0.00000,1.50002,2.08026
0.89700,0.05000,1.39973,0.00000,1.49973,2.08067
0.89800,0.05000,1.39945,0.00000,1.49945,2.08108
0.89900,0.05000,1.39917,0.00000,1.49917,2.08149
0.90000,0.05000,1.39889,0.00000,1.49889,2.08191
0.90100,0.05000,1.39860,0.00000,1.49860,2.08232
0.90200,0.05000,1.39832,0.00000,1.49832,2.08273
0.90300,0.05000,1.39803,0.00000,1.49803,2.08314
0.90400,0.05000,1.39775,0.00000,1.49775,2.08356
0.90500,0.05000,1.39746,0.00000,1.49746,2.08397
0.90600,0.05000,1.39718,0.00000,1.49718,2.08438
0.90700,0.05000,1.39689,0.00000,1.49689,2.08480
0.90800,0.05000,1.39661,0.00000,1.49661,2.08521
0.90900,0.05000,1.39632,0.00000,1.49632,2.08562
0.91000,0.05000,1.39604,0.00000,1.49604,2.08603
0.91100,0.05000,1.39575,0.00000,1.49575,2.08645
0.91200,0.05000,1.39546,0.00000,1.49546,2.08686
0.91300,0.05000,1.39517,0.00000,1.49517,2.08727
0.91400,0.05000,1.39489,0.00000,1.49489,2.08769
0.91500,0.05000,1.39460,0.00000,1.49460,2.08810
0.91600,0.05000,1.39431,0.00000,1.49431,2.08851
0.91700,0.05000,1.39402,0.00000,1.49402,2.08892
0.91800,0.05000,1.39373,0.00000,1.49373,2.08934
0.91900,0.05000,1.39344,0.00000,1.49344,2.08975
0.92000,0.05000,1.39315,0.00000,1.49315,2.09016
0.92100,0.05000,1.39286,0.00000,1.49286,2.09057
0.92200,0.05000,1.39257,0.00000,1.49257,2.09099
0.92300,0.05000,1.39228,0.00000,1.49228,2.09140
0.92400,0.05000,1.39199,0.00000,1.49199,2.09181
0.92500,0.05000,1.39170,0.00000,1.49170,2.09223
0.92600,0.05000,1.39140,0.00000,1.49140,2.09264
0.92700,0.05000,1.39111,0.00000,1.49111,2.09305
0.92800,0.05000,1.39082,0.00000,1.49082,2.09346
0.92900,0.05000,1.39052,0.00000,1.49052,2.09388
